method,seed,variant,evaluation,n,tflite_bytes,conversion_seconds,evaluation_seconds,accuracy,macro_f1,multiclass_gmean,balanced_accuracy,original_macro_f1,delta_macro_f1_vs_original,agreement_with_original,agreement_with_fp32,max_raw_row_sum_error,recall_tumor,recall_stroma,recall_complex,recall_lympho,recall_debris,recall_mucosa,recall_adipose,recall_empty
resnet18_imagenet,43,fp16_weights,test_noise,500,22375776,0.1199727329658344,2.185271322960034,0.936,0.9373823210512208,0.9354042691758736,0.93733815771706,0.9373823210512208,0.0,1.0,1.0,1.788139343261719e-07,0.9701492537313432,0.8793103448275862,0.8235294117647058,0.984126984126984,0.9117647058823528,1.0,0.9298245614035088,1.0
resnet18_imagenet,43,int8_dynamic,test_noise,500,11260672,0.042286648065783,0.6848076230380684,0.938,0.939304595253316,0.9374760927284732,0.9391763930111778,0.9373823210512208,0.0019222742020952,0.998,0.998,1.788139343261719e-07,0.9701492537313432,0.8793103448275862,0.8382352941176471,0.984126984126984,0.9117647058823528,1.0,0.9298245614035088,1.0
resnet18_imagenet,43,int8_static,test_noise,500,11320192,3.1644035750068724,0.6605386290466413,0.866,0.8613137734256493,0.8431608213013365,0.8706800117858449,0.9373823210512208,-0.0760685476255715,0.892,0.892,0.00390625,0.9850746268656716,0.8103448275862069,0.4117647058823529,1.0,0.9117647058823528,0.9166666666666666,0.9298245614035088,1.0
resnet18_imagenet,43,fp32,test_brightness,500,44715468,6.356413102010265,2.28369557892438,0.778,0.779224153109295,0.7572645387024186,0.7820449500149311,0.779224153109295,0.0,1.0,1.0,1.788139343261719e-07,0.4477611940298507,0.603448275862069,0.6470588235294118,0.8412698412698413,0.9264705882352942,0.9833333333333332,0.8070175438596491,1.0
resnet18_imagenet,43,fp16_weights,test_brightness,500,22375776,0.1199727329658344,2.2616749880835414,0.778,0.779224153109295,0.7572645387024186,0.7820449500149311,0.779224153109295,0.0,1.0,1.0,2.384185791015625e-07,0.4477611940298507,0.603448275862069,0.6470588235294118,0.8412698412698413,0.9264705882352942,0.9833333333333332,0.8070175438596491,1.0
resnet18_imagenet,43,int8_dynamic,test_brightness,500,11260672,0.042286648065783,0.7129495909903198,0.78,0.7809335378507896,0.75903596856954,0.7840290769990581,0.779224153109295,0.0017093847414945,0.996,0.996,2.384185791015625e-07,0.4477611940298507,0.603448275862069,0.6470588235294118,0.8571428571428571,0.9264705882352942,0.9833333333333332,0.8070175438596491,1.0
resnet18_imagenet,43,int8_static,test_brightness,500,11320192,3.1644035750068724,0.6582811159314588,0.826,0.8224972094607402,0.8056057556471035,0.8291278991619402,0.779224153109295,0.0432730563514451,0.872,0.872,0.00390625,0.7313432835820896,0.5517241379310345,0.5294117647058824,0.9523809523809524,0.9558823529411764,1.0,0.912280701754386,1.0
resnet18_imagenet,43,fp32,test_color,500,44715468,6.356413102010265,2.240781908971257,0.494,0.4576793697951588,0.0,0.486843045811475,0.4576793697951588,0.0,1.0,1.0,1.788139343261719e-07,0.5373134328358209,0.293103448275862,0.4852941176470588,0.8888888888888888,0.5147058823529411,1.0,0.175438596491228,0.0
resnet18_imagenet,43,fp16_weights,test_color,500,22375776,0.1199727329658344,2.279820241034031,0.494,0.4576793697951588,0.0,0.486843045811475,0.4576793697951588,0.0,1.0,1.0,1.788139343261719e-07,0.5373134328358209,0.293103448275862,0.4852941176470588,0.8888888888888888,0.5147058823529411,1.0,0.175438596491228,0.0
resnet18_imagenet,43,int8_dynamic,test_color,500,11260672,0.042286648065783,0.6864332840777934,0.488,0.4473682780524609,0.0,0.4802640984430539,0.4576793697951588,-0.0103110917426978,0.988,0.988,2.384185791015625e-07,0.5373134328358209,0.293103448275862,0.4852941176470588,0.8888888888888888,0.5147058823529411,1.0,0.1228070175438596,0.0
resnet18_imagenet,43,int8_static,test_color,500,11320192,3.1644035750068724,0.6839706650935113,0.49,0.4471916491436892,0.0,0.4837470421257143,0.4576793697951588,-0.0104877206514695,0.848,0.848,0.0078125,0.746268656716418,0.2413793103448276,0.2352941176470588,0.9365079365079364,0.5,1.0,0.2105263157894736,0.0
resnet18_imagenet,43,fp32,test_jpeg,500,44715468,6.356413102010265,2.2379993490176275,0.894,0.8990134944370802,0.8889886519770707,0.8971215952498687,0.8970681600711168,0.0019453343659634,0.998,1.0,1.788139343261719e-07,0.9104477611940298,0.7758620689655172,0.6617647058823529,0.873015873015873,0.9558823529411764,1.0,1.0,1.0
resnet18_imagenet,43,fp16_weights,test_jpeg,500,22375776,0.1199727329658344,2.1985224819509317,0.894,0.8990134944370802,0.8889886519770707,0.8971215952498687,0.8970681600711168,0.0019453343659634,0.998,1.0,1.788139343261719e-07,0.9104477611940298,0.7758620689655172,0.6617647058823529,0.873015873015873,0.9558823529411764,1.0,1.0,1.0
resnet18_imagenet,43,int8_dynamic,test_jpeg,500,11260672,0.042286648065783,0.6617239729966968,0.89,0.8951043991935247,0.883951037572833,0.8928112504222825,0.8970681600711168,-0.001963760877592,0.994,0.992,1.788139343261719e-07,0.9104477611940298,0.7413793103448276,0.6617647058823529,0.873015873015873,0.9558823529411764,1.0,1.0,1.0
resnet18_imagenet,43,int8_static,test_jpeg,500,11320192,3.1644035750068724,0.6887006249744445,0.82,0.8000554960469941,0.7357285491897889,0.826593062169112,0.8970681600711168,-0.0970126640241226,0.852,0.85,0.0078125,0.9402985074626866,0.6551724137931034,0.1617647058823529,0.9682539682539684,0.9705882352941176,0.9166666666666666,1.0,1.0
resnet18_imagenet,43,fp32,test_resolution,500,44715468,6.356413102010265,2.2651525021065027,0.608,0.5588400937180155,0.0,0.6222043706151636,0.5569662726848392,0.0018738210331762,0.998,1.0,2.384185791015625e-07,0.6417910447761194,0.7068965517241379,0.0294117647058823,0.0,0.7205882352941176,0.9666666666666668,0.912280701754386,1.0
resnet18_imagenet,43,fp16_weights,test_resolution,500,22375776,0.1199727329658344,2.220410160953179,0.608,0.5588400937180155,0.0,0.6222043706151636,0.5569662726848392,0.0018738210331762,0.998,1.0,1.788139343261719e-07,0.6417910447761194,0.7068965517241379,0.0294117647058823,0.0,0.7205882352941176,0.9666666666666668,0.912280701754386,1.0
resnet18_imagenet,43,int8_dynamic,test_resolution,500,11260672,0.042286648065783,0.6665736720897257,0.608,0.5581153584206344,0.0,0.6222043706151636,0.5569662726848392,0.0011490857357951,0.994,0.996,1.788139343261719e-07,0.6417910447761194,0.7068965517241379,0.0294117647058823,0.0,0.7205882352941176,0.9666666666666668,0.912280701754386,1.0
resnet18_imagenet,43,int8_static,test_resolution,500,11320192,3.1644035750068724,0.7045188180636615,0.65,0.5946521691118738,0.0,0.6617159699881434,0.5569662726848392,0.0376858964270345,0.812,0.814,0.00390625,0.9253731343283582,0.6724137931034483,0.0,0.1111111111111111,0.7058823529411765,0.9666666666666668,0.912280701754386,1.0
resnet18_imagenet,43,fp32,test_occlusion,500,44715468,6.356413102010265,2.268639722955413,0.84,0.8086949940704158,0.7236224390725874,0.8366654892502113,0.8106944216316061,-0.0019994275611903,0.996,1.0,2.384185791015625e-07,0.9402985074626866,0.913793103448276,0.8088235294117647,1.0,0.9117647058823528,1.0,1.0,0.1186440677966101
resnet18_imagenet,43,fp16_weights,test_occlusion,500,22375776,0.1199727329658344,2.254534661071375,0.84,0.8086949940704158,0.7236224390725874,0.8366654892502113,0.8106944216316061,-0.0019994275611903,0.996,1.0,2.384185791015625e-07,0.9402985074626866,0.913793103448276,0.8088235294117647,1.0,0.9117647058823528,1.0,1.0,0.1186440677966101
resnet18_imagenet,43,int8_dynamic,test_occlusion,500,11260672,0.042286648065783,0.7041279999539256,0.836,0.802788734454132,0.7081863647158481,0.832708609888297,0.8106944216316061,-0.007905687177474,0.992,0.996,2.384185791015625e-07,0.9402985074626866,0.913793103448276,0.7941176470588235,1.0,0.9117647058823528,1.0,1.0,0.1016949152542373
resnet18_imagenet,43,int8_static,test_occlusion,500,11320192,3.1644035750068724,0.6491998630808666,0.75,0.7044487258749094,0.5769212498498256,0.7485610210497021,0.8106944216316061,-0.1062456957566967,0.876,0.88,0.0078125,0.9850746268656716,0.7758620689655172,0.3970588235294117,0.9365079365079364,0.9264705882352942,0.9166666666666666,1.0,0.0508474576271186
resnet18_imagenet,43,fp32,test_rotation,500,44715468,6.356413102010265,2.231860821018927,0.918,0.9196008099601758,0.9184390353587928,0.9211958097046752,0.9196008099601758,0.0,1.0,1.0,2.384185791015625e-07,0.8805970149253731,0.8793103448275862,0.7794117647058824,0.9523809523809524,0.9117647058823528,1.0,1.0,0.9661016949152542
resnet18_imagenet,43,fp16_weights,test_rotation,500,22375776,0.1199727329658344,2.2105629389407118,0.918,0.9196008099601758,0.9184390353587928,0.9211958097046752,0.9196008099601758,0.0,1.0,1.0,1.788139343261719e-07,0.8805970149253731,0.8793103448275862,0.7794117647058824,0.9523809523809524,0.9117647058823528,1.0,1.0,0.9661016949152542
resnet18_imagenet,43,int8_dynamic,test_rotation,500,11260672,0.042286648065783,0.6872559030307457,0.918,0.9196008099601758,0.9184390353587928,0.9211958097046752,0.9196008099601758,0.0,1.0,1.0,1.788139343261719e-07,0.8805970149253731,0.8793103448275862,0.7794117647058824,0.9523809523809524,0.9117647058823528,1.0,1.0,0.9661016949152542
resnet18_imagenet,43,int8_static,test_rotation,500,11320192,3.1644035750068724,0.646732005989179,0.858,0.8505114201348316,0.8274846894513022,0.863885201896618,0.9196008099601758,-0.0690893898253441,0.888,0.888,0.0078125,0.9402985074626866,0.7931034482758621,0.3529411764705882,0.984126984126984,0.9411764705882352,0.9333333333333332,1.0,0.9661016949152542
yolo11n,42,fp32,test_clean,500,6266700,9.372579670976847,0.3004970350302756,0.962,0.9624340166603458,0.9627325129875508,0.9634238832021608,0.9624340166603458,0.0,1.0,1.0,2.384185791015625e-07,0.9850746268656716,0.9482758620689656,0.8823529411764706,0.984126984126984,0.9411764705882352,0.9833333333333332,1.0,0.9830508474576272
yolo11n,42,fp32,test_blur,500,6266700,9.372579670976847,0.3227256829850375,0.684,0.6580791693624217,0.4581137973144653,0.6923055455500826,0.6580791693624217,0.0,1.0,1.0,2.384185791015625e-07,0.7014925373134329,0.396551724137931,0.0147058823529411,0.5238095238095238,0.9705882352941176,0.9833333333333332,0.9649122807017544,0.9830508474576272
yolo11n,42,fp32,test_noise,500,6266700,9.372579670976847,0.2941830210620537,0.738,0.7370474190737935,0.7035567595613497,0.7366299613604094,0.7388881346085286,-0.0018407155347351,0.998,1.0,1.788139343261719e-07,1.0,0.9482758620689656,0.4558823529411764,0.9047619047619048,0.7352941176470589,0.8666666666666667,0.4736842105263157,0.5084745762711864
yolo11n,42,fp32,test_brightness,500,6266700,9.372579670976847,0.3334564570104703,0.924,0.9247573800947326,0.9240392245494932,0.9267982959768408,0.9247573800947326,0.0,1.0,1.0,1.1920928955078125e-07,0.9701492537313432,0.896551724137931,0.7794117647058824,0.9523809523809524,0.8676470588235294,0.9833333333333332,0.9649122807017544,1.0
yolo11n,42,fp32,test_color,500,6266700,9.372579670976847,0.2984627590049058,0.926,0.9267237033829736,0.923303404309606,0.9268366832889228,0.9267237033829736,0.0,1.0,1.0,1.788139343261719e-07,0.9850746268656716,0.7931034482758621,0.7941176470588235,0.9523809523809524,0.9411764705882352,0.9833333333333332,0.9824561403508772,0.9830508474576272
yolo11n,42,fp32,test_jpeg,500,6266700,9.372579670976847,0.289878073032014,0.886,0.8882244321294359,0.882432729383383,0.8908319061229989,0.8900516985615519,-0.0018272664321159,0.998,1.0,2.384185791015625e-07,0.9850746268656716,0.9310344827586208,0.6470588235294118,0.7777777777777778,0.8529411764705882,0.9666666666666668,1.0,0.9661016949152542
yolo11n,42,fp32,test_resolution,500,6266700,9.372579670976847,0.2994471499696374,0.644,0.6065723185532841,0.5153112828876016,0.6545548701383843,0.6012672217528332,0.0053050968004508,0.996,1.0,2.384185791015625e-07,0.6268656716417911,0.4827586206896552,0.0735294117647058,0.2857142857142857,0.8529411764705882,0.9666666666666668,0.9649122807017544,0.9830508474576272
yolo11n,42,fp32,test_occlusion,500,6266700,9.372579670976847,0.2836296479217708,0.93,0.9305493836820204,0.9291008576976608,0.9320364431686764,0.9305493836820204,0.0,1.0,1.0,2.384185791015625e-07,0.9850746268656716,0.8620689655172413,0.7794117647058824,0.9682539682539684,0.9117647058823528,0.9666666666666668,1.0,0.9830508474576272
yolo11n,42,fp32,test_rotation,500,6266700,9.372579670976847,0.2888575369725004,0.938,0.9391148073478424,0.9382793833319534,0.9395502727800064,0.9391148073478424,0.0,1.0,1.0,2.384185791015625e-07,0.9850746268656716,0.896551724137931,0.8529411764705882,0.9206349206349206,0.9117647058823528,0.9833333333333332,1.0,0.9661016949152542
yolo11n,42,fp16_weights,test_clean,500,3226800,0.0493349669268354,0.297023941995576,0.964,0.9643322378630512,0.9646001201943568,0.9652621184962786,0.9624340166603458,0.0018982212027053,0.998,0.998,1.788139343261719e-07,0.9850746268656716,0.9482758620689656,0.8823529411764706,0.984126984126984,0.9558823529411764,0.9833333333333332,1.0,0.9830508474576272
yolo11n,42,fp16_weights,test_blur,500,3226800,0.0493349669268354,0.2940074700163677,0.684,0.6580791693624217,0.4581137973144653,0.6923055455500826,0.6580791693624217,0.0,1.0,1.0,2.384185791015625e-07,0.7014925373134329,0.396551724137931,0.0147058823529411,0.5238095238095238,0.9705882352941176,0.9833333333333332,0.9649122807017544,0.9830508474576272
yolo11n,42,fp16_weights,test_noise,500,3226800,0.0493349669268354,0.3289515720680356,0.742,0.7411545793983186,0.7081304351783813,0.7408319387615393,0.7388881346085286,0.0022664447897899,0.998,0.996,2.384185791015625e-07,1.0,0.9482758620689656,0.4558823529411764,0.9047619047619048,0.7352941176470589,0.8833333333333333,0.4736842105263157,0.5254237288135594
yolo11n,42,fp16_weights,test_brightness,500,3226800,0.0493349669268354,0.322722238022834,0.924,0.9247573800947326,0.9240392245494932,0.9267982959768408,0.9247573800947326,0.0,1.0,1.0,1.788139343261719e-07,0.9701492537313432,0.896551724137931,0.7794117647058824,0.9523809523809524,0.8676470588235294,0.9833333333333332,0.9649122807017544,1.0
yolo11n,42,fp16_weights,test_color,500,3226800,0.0493349669268354,0.2887706169858575,0.926,0.9267237033829736,0.923303404309606,0.9268366832889228,0.9267237033829736,0.0,1.0,1.0,1.788139343261719e-07,0.9850746268656716,0.7931034482758621,0.7941176470588235,0.9523809523809524,0.9411764705882352,0.9833333333333332,0.9824561403508772,0.9830508474576272
yolo11n,42,fp16_weights,test_jpeg,500,3226800,0.0493349669268354,0.2887155140051618,0.886,0.8882258742320537,0.8828498571377288,0.8905149690033234,0.8900516985615519,-0.0018258243294981,0.994,0.996,2.384185791015625e-07,0.9850746268656716,0.913793103448276,0.6617647058823529,0.7777777777777778,0.8529411764705882,0.9666666666666668,1.0,0.9661016949152542
yolo11n,42,fp16_weights,test_resolution,500,3226800,0.0493349669268354,0.2990479889558628,0.64,0.6015638524007669,0.4999882332330977,0.6505236523881264,0.6012672217528332,0.0002966306479337,0.998,0.994,2.384185791015625e-07,0.6268656716417911,0.4827586206896552,0.0588235294117647,0.2857142857142857,0.8529411764705882,0.9666666666666668,0.9473684210526316,0.9830508474576272
yolo11n,42,fp16_weights,test_occlusion,500,3226800,0.0493349669268354,0.2964241750305518,0.93,0.9305493836820204,0.9291008576976608,0.9320364431686764,0.9305493836820204,0.0,1.0,1.0,1.788139343261719e-07,0.9850746268656716,0.8620689655172413,0.7794117647058824,0.9682539682539684,0.9117647058823528,0.9666666666666668,1.0,0.9830508474576272
yolo11n,42,fp16_weights,test_rotation,500,3226800,0.0493349669268354,0.2940844859695062,0.938,0.9391148073478424,0.9382793833319534,0.9395502727800064,0.9391148073478424,0.0,1.0,1.0,1.788139343261719e-07,0.9850746268656716,0.896551724137931,0.8529411764705882,0.9206349206349206,0.9117647058823528,0.9833333333333332,1.0,0.9661016949152542
yolo11n,42,int8_dynamic,test_clean,500,1734464,0.0470929730217903,0.3022575340000912,0.958,0.9583111334034408,0.9583839502063768,0.959175220460228,0.9624340166603458,-0.0041228832569051,0.988,0.988,2.384185791015625e-07,0.9850746268656716,0.9482758620689656,0.8676470588235294,0.9523809523809524,0.9705882352941176,0.9833333333333332,1.0,0.9661016949152542
yolo11n,42,int8_dynamic,test_blur,500,1734464,0.0470929730217903,0.2808386799879372,0.676,0.6493227470984978,0.4517845304900874,0.683832871327212,0.6580791693624217,-0.0087564222639239,0.982,0.982,1.788139343261719e-07,0.7164179104477612,0.396551724137931,0.0147058823529411,0.4761904761904761,0.9705882352941176,0.9833333333333332,0.9298245614035088,0.9830508474576272
yolo11n,42,int8_dynamic,test_noise,500,1734464,0.0470929730217903,0.2809539129957557,0.77,0.7711106533888051,0.744252286464868,0.7709561343839884,0.7388881346085286,0.0322225187802764,0.944,0.942,2.384185791015625e-07,1.0,0.9310344827586208,0.4411764705882353,0.9047619047619048,0.7352941176470589,0.85,0.5087719298245614,0.7966101694915254
yolo11n,42,int8_dynamic,test_brightness,500,1734464,0.0470929730217903,0.2853707040194422,0.928,0.9284844258694432,0.9278977783559348,0.930474766565076,0.9247573800947326,0.0037270457747106,0.994,0.994,2.384185791015625e-07,0.9701492537313432,0.896551724137931,0.7794117647058824,0.9523809523809524,0.8970588235294118,0.9833333333333332,0.9649122807017544,1.0
yolo11n,42,int8_dynamic,test_color,500,1734464,0.0470929730217903,0.3102155309170484,0.926,0.9269484204554954,0.923341564439076,0.9264819361269,0.9267237033829736,0.0002247170725219,0.994,0.994,1.1920928955078125e-07,0.9850746268656716,0.7931034482758621,0.8088235294117647,0.9523809523809524,0.9411764705882352,0.9833333333333332,0.9649122807017544,0.9830508474576272
yolo11n,42,int8_dynamic,test_jpeg,500,1734464,0.0470929730217903,0.3118511809734627,0.898,0.9000493015162716,0.8962515517406896,0.9017154261976954,0.8900516985615519,0.0099976029547197,0.978,0.976,2.384185791015625e-07,0.9850746268656716,0.9310344827586208,0.7352941176470589,0.7619047619047619,0.8676470588235294,0.9666666666666668,1.0,0.9661016949152542
yolo11n,42,int8_dynamic,test_resolution,500,1734464,0.0470929730217903,0.2983086699387058,0.632,0.5893048542584642,0.4726139886666841,0.6422999262876329,0.6012672217528332,-0.0119623674943689,0.966,0.962,1.788139343261719e-07,0.6567164179104478,0.4482758620689655,0.0441176470588235,0.2539682539682539,0.8382352941176471,0.9666666666666668,0.9473684210526316,0.9830508474576272
yolo11n,42,int8_dynamic,test_occlusion,500,1734464,0.0470929730217903,0.2816076369490474,0.938,0.9384007508154883,0.9371075142013736,0.939951419504038,0.9305493836820204,0.007851367133468,0.988,0.988,1.788139343261719e-07,0.9850746268656716,0.8793103448275862,0.7794117647058824,0.9682539682539684,0.9411764705882352,0.9833333333333332,1.0,0.9830508474576272
yolo11n,42,int8_dynamic,test_rotation,500,1734464,0.0470929730217903,0.3055966929532587,0.936,0.9374963681989184,0.9362914957417638,0.9375912995355364,0.9391148073478424,-0.0016184391489239,0.99,0.99,2.384185791015625e-07,0.9850746268656716,0.913793103448276,0.8676470588235294,0.873015873015873,0.9117647058823528,0.9833333333333332,1.0,0.9661016949152542
yolo11n,42,int8_static,test_clean,500,1805136,4.081813490949571,0.1712947429623454,0.958,0.9587195753978652,0.9586384673501868,0.959455629233907,0.9624340166603458,-0.0037144412624804,0.986,0.986,0.0078125,0.9850746268656716,0.9482758620689656,0.8676470588235294,0.9523809523809524,0.9558823529411764,0.9833333333333332,1.0,0.9830508474576272
yolo11n,42,int8_static,test_blur,500,1805136,4.081813490949571,0.1757141049019992,0.672,0.650105662315664,0.4521189914334598,0.6802537266452843,0.6580791693624217,-0.0079735070467577,0.96,0.96,0.0078125,0.6716417910447762,0.4137931034482758,0.0147058823529411,0.5079365079365079,0.9558823529411764,0.9833333333333332,0.8947368421052632,1.0
yolo11n,42,int8_static,test_noise,500,1805136,4.081813490949571,0.1801956710405647,0.784,0.7863536327565022,0.7598586806639037,0.7849454165375277,0.7388881346085286,0.0474654981479735,0.918,0.916,0.0078125,1.0,0.9310344827586208,0.4705882352941176,0.9047619047619048,0.75,0.85,0.5087719298245614,0.864406779661017
yolo11n,42,int8_static,test_brightness,500,1805136,4.081813490949571,0.17154886003118,0.92,0.9204938956542604,0.919879535061842,0.9227396418789092,0.9247573800947326,-0.004263484440472,0.988,0.988,0.0078125,0.9552238805970148,0.896551724137931,0.7647058823529411,0.9523809523809524,0.8823529411764706,0.9833333333333332,0.9473684210526316,1.0
yolo11n,42,int8_static,test_color,500,1805136,4.081813490949571,0.1598222219618037,0.926,0.9266956964958686,0.9234482248763938,0.9265915852497072,0.9267237033829736,-2.800688710491439e-05,0.988,0.988,0.0078125,0.9850746268656716,0.7931034482758621,0.8088235294117647,0.9523809523809524,0.9411764705882352,0.9666666666666668,0.9824561403508772,0.9830508474576272
yolo11n,42,int8_static,test_jpeg,500,1805136,4.081813490949571,0.1605892149964347,0.908,0.9097458406522704,0.906086663001458,0.9112975923975086,0.8900516985615519,0.0196941420907186,0.972,0.97,0.0078125,0.9850746268656716,0.9310344827586208,0.7352941176470589,0.7777777777777778,0.9117647058823528,0.9833333333333332,1.0,0.9661016949152542
yolo11n,42,int8_static,test_resolution,500,1805136,4.081813490949571,0.1618059750180691,0.626,0.5828155838840564,0.4467231564919159,0.637433492642933,0.6012672217528332,-0.0184516378687767,0.926,0.922,0.0078125,0.6119402985074627,0.5,0.0294117647058823,0.238095238095238,0.8235294117647058,0.9666666666666668,0.9298245614035088,1.0
yolo11n,42,int8_static,test_occlusion,500,1805136,4.081813490949571,0.1611635379958897,0.93,0.9302639958184716,0.9271016620916194,0.9322450128618956,0.9305493836820204,-0.0002853878635488,0.972,0.972,0.0078125,0.9850746268656716,0.8448275862068966,0.7205882352941176,0.9682539682539684,0.9558823529411764,0.9833333333333332,1.0,1.0
yolo11n,42,int8_static,test_rotation,500,1805136,4.081813490949571,0.1616781969787553,0.934,0.9355206878381876,0.9343330181782532,0.9356790116318692,0.9391148073478424,-0.0035941195096546,0.984,0.984,0.0078125,0.9850746268656716,0.9310344827586208,0.8676470588235294,0.8571428571428571,0.9117647058823528,0.9666666666666668,1.0,0.9661016949152542
yolo11n,43,fp32,test_clean,500,6266700,9.311402581981383,0.2993131610564887,0.938,0.9395589339521516,0.9380305354708894,0.9403228472723796,0.9395589339521516,0.0,1.0,1.0,1.788139343261719e-07,0.9552238805970148,0.8793103448275862,0.8088235294117647,0.984126984126984,0.9117647058823528,0.9833333333333332,1.0,1.0
yolo11n,43,fp16_weights,test_clean,500,3226800,0.0519806030206382,0.3012444280320778,0.938,0.9395589339521516,0.9380305354708894,0.9403228472723796,0.9395589339521516,0.0,1.0,1.0,1.788139343261719e-07,0.9552238805970148,0.8793103448275862,0.8088235294117647,0.984126984126984,0.9117647058823528,0.9833333333333332,1.0,1.0
yolo11n,43,int8_dynamic,test_clean,500,1734464,0.0492849430302158,0.3151393219595775,0.936,0.9377299788381852,0.9361857968268282,0.9384571756305884,0.9395589339521516,-0.0018289551139664,0.998,0.998,1.788139343261719e-07,0.9402985074626866,0.8793103448275862,0.8088235294117647,0.984126984126984,0.9117647058823528,0.9833333333333332,1.0,1.0
yolo11n,43,int8_static,test_clean,500,1805136,4.175409088958986,0.179292218061164,0.94,0.9411923759737048,0.9396030015140728,0.9421610825664972,0.9395589339521516,0.0016334420215531,0.994,0.994,0.0078125,0.9552238805970148,0.8793103448275862,0.7941176470588235,0.984126984126984,0.9411764705882352,0.9833333333333332,1.0,1.0
yolo11n,43,fp32,test_blur,500,6266700,9.311402581981383,0.2978970080148428,0.662,0.6436975461793759,0.5614808001321012,0.6688644511357107,0.6436975461793759,0.0,1.0,1.0,1.788139343261719e-07,0.2686567164179104,0.3793103448275862,0.1617647058823529,0.9523809523809524,0.9852941176470588,0.8666666666666667,0.7368421052631579,1.0
yolo11n,43,fp16_weights,test_blur,500,3226800,0.0519806030206382,0.2864297829801216,0.662,0.6436975461793759,0.5614808001321012,0.6688644511357107,0.6436975461793759,0.0,1.0,1.0,2.384185791015625e-07,0.2686567164179104,0.3793103448275862,0.1617647058823529,0.9523809523809524,0.9852941176470588,0.8666666666666667,0.7368421052631579,1.0
yolo11n,43,int8_dynamic,test_blur,500,1734464,0.0492849430302158,0.3389313450315967,0.616,0.5808456099273419,0.4428944952673179,0.6233822101042925,0.6436975461793759,-0.062851936252034,0.938,0.938,1.788139343261719e-07,0.208955223880597,0.3103448275862069,0.0441176470588235,0.9523809523809524,0.9852941176470588,0.7666666666666667,0.7192982456140351,1.0
yolo11n,43,int8_static,test_blur,500,1805136,4.175409088958986,0.1817516069859266,0.606,0.5665312745159361,0.4085734816943665,0.6133548275338523,0.6436975461793759,-0.0771662716634398,0.92,0.92,0.0078125,0.1791044776119403,0.293103448275862,0.0294117647058823,0.9523809523809524,0.9852941176470588,0.7833333333333333,0.6842105263157895,1.0
yolo11n,43,fp32,test_noise,500,6266700,9.311402581981383,0.2865331750363111,0.822,0.8214510893905069,0.8014988170385273,0.8250331817542504,0.8192979323162483,0.0021531570742586,0.998,1.0,1.788139343261719e-07,1.0,0.8275862068965517,0.4411764705882353,0.9365079365079364,0.7941176470588235,0.9166666666666666,0.6842105263157895,1.0
yolo11n,43,fp16_weights,test_noise,500,3226800,0.0519806030206382,0.2816143459640443,0.824,0.8232045415235009,0.8035672733119757,0.8271883541680435,0.8192979323162483,0.0039066092072526,0.996,0.998,2.384185791015625e-07,1.0,0.8448275862068966,0.4411764705882353,0.9365079365079364,0.7941176470588235,0.9166666666666666,0.6842105263157895,1.0
yolo11n,43,int8_dynamic,test_noise,500,1734464,0.0492849430302158,0.3232435849495232,0.81,0.807860812448111,0.7848114734180965,0.8127410467261369,0.8192979323162483,-0.0114371198681372,0.972,0.97,1.788139343261719e-07,0.9850746268656716,0.8103448275862069,0.4117647058823529,0.9523809523809524,0.7941176470588235,0.9166666666666666,0.631578947368421,1.0
yolo11n,43,int8_static,test_noise,500,1805136,4.175409088958986,0.1719372849911451,0.806,0.804299110395194,0.7820581323783975,0.8089277764462153,0.8192979323162483,-0.0149988219210542,0.974,0.972,0.0078125,0.9701492537313432,0.8275862068965517,0.4117647058823529,0.9365079365079364,0.7941176470588235,0.9166666666666666,0.631578947368421,0.9830508474576272
yolo11n,43,fp32,test_brightness,500,6266700,9.311402581981383,0.2926334940129891,0.914,0.9152307501770376,0.912216045952112,0.9167473271418888,0.913086554535972,0.0021441956410654,0.998,1.0,2.384185791015625e-07,0.9402985074626866,0.8448275862068966,0.7205882352941176,0.9682539682539684,0.9117647058823528,0.9833333333333332,0.9649122807017544,1.0
yolo11n,43,fp16_weights,test_brightness,500,3226800,0.0519806030206382,0.3007480909582227,0.914,0.9152307501770376,0.912216045952112,0.9167473271418888,0.913086554535972,0.0021441956410654,0.998,1.0,1.788139343261719e-07,0.9402985074626866,0.8448275862068966,0.7205882352941176,0.9682539682539684,0.9117647058823528,0.9833333333333332,0.9649122807017544,1.0
yolo11n,43,int8_dynamic,test_brightness,500,1734464,0.0492849430302158,0.3321365410229191,0.904,0.9046599846899764,0.9006425369792938,0.9068844663896024,0.913086554535972,-0.0084265698459956,0.982,0.984,1.788139343261719e-07,0.9402985074626866,0.8275862068965517,0.6764705882352942,0.9682539682539684,0.9117647058823528,0.9833333333333332,0.9473684210526316,1.0
yolo11n,43,int8_static,test_brightness,500,1805136,4.175409088958986,0.1683656478999182,0.886,0.8857968276570243,0.88012210290214,0.8876498306115161,0.913086554535972,-0.0272897268789478,0.968,0.966,0.0078125,0.9402985074626866,0.8103448275862069,0.6470588235294118,0.9682539682539684,0.9264705882352942,0.9666666666666668,0.8421052631578947,1.0
