run,method,scenario,seed,status,error,path,stage,seconds,cpu_seconds,samples,cpu_core_percent_mean,cpu_core_percent_peak,rss_mb_mean,rss_mb_peak,gpu_global_percent_mean,gpu_global_percent_peak,gpu_process_mb_mean,gpu_process_mb_peak
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,evaluate_test_rotation,15.353128973976709,61.3999999999999,76,396.0394736842106,412.7,1025.7734063157895,1025.974272,6.9605263157894735,56.0,0.0,0.0
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,inference_batch1,1.4968389599816874,5.969999999999791,8,374.075,402.9,1025.974272,1025.974272,0.0,0.0,0.0,0.0
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,explanations,21.29921402304899,42.66000000000029,104,200.7076923076923,397.8,1157.4876947692308,1455.378432,0.0,0.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,read_data,0.0710159350419417,0.07,0,,,,,,,,
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,build_model,0.00033338600769639015,0.0,0,,,,,,,,
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,extract_features,105.89415224490222,106.07,527,100.16318785578747,104.6,796.2710272485767,805.15072,66.6280834914611,79.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,fit,0.5647718789987266,2.2400000000000113,3,376.3,400.2,879.2227839999999,887.902208,62.0,62.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,save_model,0.014083859976381063,0.059999999999992504,0,,,,,,,,
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,warmup,0.1595446210121736,0.640000000000005,0,,,,,,,,
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_train,139.5632358030416,558.0699999999999,684,399.86564327485377,415.6,889.1115819415205,890.556416,65.87573099415205,88.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_val_clean,0.0048607150092720985,-5.0182080713057076e-14,0,,,,,,,,
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_val_clean,17.715385727002285,70.83999999999997,86,398.5453488372093,408.8,935.6295620465116,951.558144,70.1046511627907,86.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_clean,0.004985800012946129,-1.8207657603852567e-14,0,,,,,,,,
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_clean,18.99441885203123,75.86999999999999,93,398.021505376344,407.0,969.8682329462364,986.939392,57.946236559139784,86.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_blur,0.037585524027235806,0.1499999999999817,1,107.3,107.3,987.582464,987.582464,34.0,34.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_blur,19.754458981915377,78.96999999999998,96,399.78125,407.8,987.6029440000001,987.602944,59.552083333333336,85.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_noise,0.39334141195286065,0.3999999999999684,1,99.6,99.6,1005.75232,1005.75232,85.0,85.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_noise,19.294294452061877,77.11999999999999,95,396.6242105263157,408.8,1014.5505280000004,1014.550528,81.32631578947368,85.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_brightness,0.04613689600955695,0.06000000000009997,1,99.0,99.0,1017.962496,1017.962496,77.0,77.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_brightness,17.776411278988235,71.03000000000011,87,399.40919540229885,407.9,1019.2255234942528,1019.449344,80.62068965517241,87.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_color,0.09047192591242492,0.09000000000000918,1,97.4,97.4,1019.539456,1019.539456,86.0,86.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_color,17.36670494102873,69.43000000000015,85,399.1011764705882,407.1,1024.9083482352942,1025.118208,78.75294117647059,86.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_jpeg,0.10359880409669131,0.10999999999991816,1,104.4,104.4,1030.49216,1030.49216,78.0,78.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_jpeg,18.85681199596729,75.34999999999992,92,399.5271739130434,409.8,1031.4072598260868,1031.589888,80.02173913043478,86.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_resolution,0.048849315964616835,0.049999999999881695,0,,,,,,,,
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_resolution,18.035421546082944,72.10000000000007,89,396.75842696629206,406.8,1037.0393628764045,1037.2096,80.79775280898876,86.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_occlusion,0.012631091987714171,0.01000000000029111,0,,,,,,,,
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_occlusion,17.41680332494434,69.62999999999995,86,397.22093023255815,408.0,1042.7504878139532,1042.911232,81.97674418604652,87.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,prepare_test_rotation,0.09911652700975537,0.08999999999991815,1,98.3,98.3,1043.185664,1043.185664,76.0,76.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,evaluate_test_rotation,18.471746447030455,73.84999999999991,90,399.498888888889,407.6,1048.0985884444444,1048.276992,81.37777777777778,90.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,inference_batch1,1.801072233938612,7.17,9,375.27777777777777,416.2,1048.305664,1048.305664,81.22222222222223,82.0,0.0,0.0
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,explanations,27.332011288031936,51.05000000000011,132,188.91666666666666,423.8,1144.3216135757575,1358.032896,81.66666666666667,89.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,read_data,0.06047667202074081,0.07,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,build_model,0.00029025296680629253,-5.551115123125783e-17,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,extract_features,90.28432751900982,90.54,449,100.29710467706012,104.7,796.3261936035634,805.163008,20.839643652561247,100.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,fit,0.4264772799797356,1.6899999999999908,2,308.55,398.3,849.778688,852.025344,37.0,37.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,save_model,0.012999100028537214,0.04999999999999272,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,warmup,0.08145514107309282,0.31999999999998874,1,399.1,399.1,868.257792,868.257792,37.0,37.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_train,118.42352516506799,473.96999999999997,577,400.2471403812825,421.5,869.5683913206238,870.965248,26.043327556325824,91.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_val_clean,0.004344668937847018,-4.551914400963142e-14,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_val_clean,14.65011395898182,58.60999999999997,71,399.29859154929585,415.1,915.6838183661973,932.462592,26.380281690140844,46.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_clean,0.004565229988656938,4.440892098500626e-15,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_clean,14.319869052967988,57.290000000000084,70,396.82428571428574,411.9,954.2712173714287,971.599872,19.771428571428572,51.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_blur,0.03177911404054612,0.12000000000005007,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_blur,14.297414692933671,57.209999999999944,70,396.4142857142857,412.5,977.4407679999999,977.44896,22.84285714285714,51.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_noise,0.3661840179702267,0.36999999999996813,2,102.0,104.6,1005.899776,1005.899776,26.0,26.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_noise,14.256548332050443,57.03000000000005,70,397.87142857142857,407.6,1014.628352,1014.628352,27.585714285714285,45.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_brightness,0.03660737397149205,0.03999999999998627,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_brightness,14.333714738953859,57.35999999999992,70,397.15000000000003,411.6,1019.178949485714,1019.322368,24.67142857142857,43.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_color,0.07717918104026467,0.07000000000001827,1,99.5,99.5,1019.502592,1019.502592,43.0,43.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_color,14.653469563927501,58.619999999999976,71,399.787323943662,409.1,1024.688070309859,1024.847872,24.3943661971831,45.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_jpeg,0.09821980400010943,0.09000000000006825,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_jpeg,14.245429546921514,57.000000000000036,70,396.0157142857143,421.8,1030.7079021714285,1030.864896,16.742857142857144,46.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_resolution,0.04078467295039445,0.040000000000068425,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_resolution,14.484847900923342,57.949999999999925,70,398.0028571428571,413.2,1036.589231542857,1036.771328,29.37142857142857,62.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_occlusion,0.012362158042378724,0.019999999999918305,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_occlusion,14.512000110931695,58.05000000000011,71,399.32112676056335,412.0,1042.2479107605632,1042.444288,20.253521126760564,46.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,prepare_test_rotation,0.050548861967399716,0.06000000000004535,0,,,,,,,,
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,evaluate_test_rotation,15.74233189492952,62.97000000000013,77,397.71558441558443,410.3,1047.8540932987012,1048.051712,31.467532467532468,59.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,inference_batch1,1.5294245730619878,6.0799999999999725,8,364.0,402.7,1048.059904,1048.059904,37.0,37.0,0.0,0.0
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,explanations,21.626497971010394,43.780000000000015,106,204.10377358490564,407.9,1121.40832845283,1338.601472,28.547169811320753,45.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,read_data,0.0782164690317586,0.08000000000000002,0,,,,,,,,
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,build_model,0.00043308199383318424,0.0,0,,,,,,,,
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,extract_features,39.41121235594619,39.5,196,100.25102040816326,109.4,792.9937711020409,798.199808,56.10204081632653,65.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,fit,0.762112388969399,3.0300000000000016,3,381.0,401.8,877.2853759999999,892.678144,46.0,46.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,save_model,0.024266010033898056,0.10999999999999799,1,403.1,403.1,866.840576,866.840576,46.0,46.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,warmup,0.1987315029837191,0.7899999999999957,1,398.9,398.9,866.902016,866.902016,45.0,45.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_train,195.42046084802132,781.5099999999999,954,399.91215932914054,412.8,867.2661907589098,868.339712,55.4538784067086,77.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_val_clean,0.00562482001259923,0.010000000000036424,0,,,,,,,,
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_val_clean,23.208618232049048,92.78000000000002,113,399.5840707964602,418.4,915.2414130973452,931.934208,63.017699115044245,78.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_clean,0.005283291102387011,4.085620730620576e-14,0,,,,,,,,
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_clean,22.820647287997417,91.22000000000007,112,399.36875000000003,405.9,950.8486948571428,967.397376,69.16071428571429,78.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_blur,0.03840236901305616,0.15000000000005898,1,129.0,129.0,967.8848,967.8848,67.0,67.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_blur,24.483673888025805,97.84000000000007,119,399.5680672268907,409.0,970.4775680000002,970.477568,62.890756302521005,73.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_noise,0.38880070799496025,0.38999999999979984,2,99.35,104.3,1002.006528,1005.088768,65.0,65.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_noise,23.796280176960863,95.12000000000003,116,399.28103448275857,408.3,1007.6569599999999,1007.65696,63.35344827586207,77.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_brightness,0.04137581295799464,0.040000000000000036,0,,,,,,,,
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_brightness,22.335724613978527,89.29,110,398.49090909090916,407.6,1012.2847697454548,1012.453376,62.054545454545455,79.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_color,0.09927864698693156,0.09000000000010022,1,99.1,99.1,1012.453376,1012.453376,51.0,51.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_color,23.798768689041026,95.11000000000008,116,399.29396551724136,407.4,1017.6170902068966,1017.786368,65.71551724137932,77.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_jpeg,0.10853157402016222,0.109999999999991,1,137.8,137.8,1022.89408,1022.89408,71.0,71.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_jpeg,23.927275288966484,95.57000000000002,117,398.1940170940171,408.3,1024.0378792478634,1024.2048,63.77777777777778,80.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_resolution,0.04486481100320816,0.039999999999927205,0,,,,,,,,
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_resolution,24.017883236985654,96.00000000000018,118,397.84999999999997,413.2,1029.5575083389826,1029.71392,64.38135593220339,81.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_occlusion,0.012529222993180156,0.010000000000063736,0,,,,,,,,
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_occlusion,23.03658934799023,92.06000000000002,113,397.99734513274336,407.3,1035.2660661238938,1035.431936,61.982300884955755,88.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,prepare_test_rotation,0.05638878594618291,0.04999999999990923,1,109.2,109.2,1035.460608,1035.460608,70.0,70.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,evaluate_test_rotation,22.10972197796218,88.37000000000008,108,399.3018518518518,407.2,1040.9001339259257,1041.072128,57.77777777777778,74.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,inference_batch1,2.4221317450283095,9.619999999999973,12,371.6416666666667,403.1,1041.072128,1041.072128,55.916666666666664,67.0,0.0,0.0
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,explanations,30.758971956092864,55.9700000000001,147,186.59727891156462,396.7,1145.6141130884353,1519.37024,58.46258503401361,74.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,read_data,0.060730158002115786,0.06999999999999995,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,build_model,0.00031277898233383894,-5.551115123125783e-17,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,extract_features,32.60805578995496,32.7,162,100.34320987654321,109.5,792.6342795061729,797.884416,0.0,0.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,fit,0.5235982600133866,2.089999999999996,3,354.40000000000003,403.2,873.7696426666668,908.218368,0.0,0.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,save_model,0.014111299999058247,0.049999999999993716,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,warmup,0.11772536695934832,0.4699999999999954,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_train,156.24427095998544,625.4300000000001,758,400.2872031662269,412.1,908.8920735408971,910.123008,2.905013192612137,97.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_val_clean,0.00450735492631793,2.2648549702353193e-14,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_val_clean,18.460656436975114,73.84999999999994,90,397.8588888888888,407.3,955.2855495111112,972.304384,11.6,76.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_test_clean,0.004666861961595714,-4.085620730620576e-14,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_test_clean,19.154530719970353,76.64000000000006,94,397.9095744680851,406.6,990.3666546382981,1007.67744,3.24468085106383,52.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_test_blur,0.029824664001353085,0.11000000000000454,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_test_blur,19.418139258981682,77.70000000000002,95,398.18210526315784,407.8,1007.6192768000001,1007.77984,2.1052631578947367,39.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_test_noise,0.34926449798513204,0.3500000000000272,1,99.1,99.1,1007.77984,1007.77984,0.0,0.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_test_noise,19.754702921025455,79.03000000000009,96,397.1291666666666,407.9,1008.0856746666668,1008.259072,0.5,12.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_test_brightness,0.03500042506493628,0.040000000000000036,1,171.4,171.4,1008.267264,1008.267264,0.0,0.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_test_brightness,18.94518155697733,75.8,92,399.7228260869565,407.9,1011.960921043478,1012.133888,0.0,0.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_test_color,0.08045383403077722,0.06999999999989992,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_test_color,18.60086720099207,74.39999999999982,90,398.03222222222223,413.1,1017.3688035555556,1017.532416,0.0,0.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_test_jpeg,0.09907007100991905,0.10000000000003628,1,150.4,150.4,1018.871808,1018.871808,0.0,0.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_test_jpeg,20.020964363007806,80.11000000000003,97,399.11340206185565,412.9,1023.32682028866,1023.479808,1.958762886597938,38.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_test_resolution,0.04190556111279875,0.040000000000000036,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_test_resolution,19.0109641070012,76.05999999999999,93,398.91720430107523,410.1,1029.2901381505374,1029.476352,0.5376344086021505,10.0,0.0,0.0
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,prepare_test_occlusion,0.011552153038792312,0.009999999999972697,0,,,,,,,,
full__polygarbor_p5__seed43,polygarbor_p5,full,43,complete,,runs/2026-09-12/full__polygarbor_p5__seed43,evaluate_test_occlusion,18.476221885997802,73.90999999999984,89,399.5134831460675,408.9,1034.8780555505618,1035.055104,0.0,0.0,0.0,0.0
