run,method,scenario,seed,status,error,path,n_train,originals_retained,fitted_vectors_or_images,train_seconds,training_cpu_core_percent,epochs,model_mb,batch1_median_ms,batch1_p95_ms,rss_peak_mb,vram_peak_mb,fit_cpu_core_percent,fit_gpu_global_percent,evaluation,n,accuracy,macro_f1,balanced_accuracy,mcc,kappa,top2_accuracy,nll,brier,ece,auroc_macro,multiclass_gmean,score_argmax_agreement
full__yolo11n__seed42,yolo11n,full,42,complete,,runs/2026-09-12/full__yolo11n__seed42,4000,4000,4000,307.72932735295035,349.68392816385335,28,3.204008,3.7735715159215033,5.717513215495273,3491.762176,799.014912,365.0533009034051,46.485059068797774,test_rotation,500,0.938,0.9391148073478423,0.9395502727800065,0.9292980625402343,0.929115313378913,0.982,0.1972165351138163,0.09892851388821074,0.02034406297344524,0.9959246491421583,0.9382793833319534,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,train,4000,0.9585,0.9581925561569604,0.9582655260092132,0.952610313108673,0.952571255795289,0.9915,0.11848106006074136,0.06134273205476875,0.012386736296244868,0.9983670215887784,0.9575090702621248,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,val_clean,500,0.958,0.9586315393302087,0.9575372482744254,0.9519646370428676,0.9518860662047729,0.994,0.16285340297009565,0.07906550587057018,0.029051547205795305,0.9973591872698941,0.9573020403844137,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_clean,500,0.938,0.9395589339521517,0.9403228472723795,0.9293938968959065,0.9291133683040717,0.984,0.18211784039424128,0.09407963028929614,0.01618784160513835,0.9961715042366805,0.9380305354708894,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_blur,500,0.662,0.6436975461793759,0.6688644511357107,0.6398465804490611,0.6131271232224451,0.892,1.024795607819458,0.5033372275991131,0.18907700466103172,0.9695357734331931,0.5614808001321012,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_noise,500,0.82,0.8192979323162483,0.82284019929811,0.799414042154185,0.7942189236277832,0.956,0.4862611455360484,0.2539320845878587,0.06283945655036463,0.9823218957063964,0.7989006222040548,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_brightness,500,0.912,0.9130865545359721,0.9145543446857484,0.9000627602784126,0.8993959182180273,0.982,0.2688069144144047,0.139292722817787,0.019416475176472197,0.9933078823815684,0.9101261462691997,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_color,500,0.922,0.9236831743096778,0.9228222152239104,0.9112187002340164,0.9107723000613155,0.98,0.24744882801089427,0.12784232613194751,0.03687638766814263,0.9942347032859894,0.9202646991561119,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_jpeg,500,0.914,0.9157533482417832,0.9167163704562284,0.9023488856249411,0.9016594397789853,0.976,0.2376213000506703,0.12582983019173244,0.011891769577472086,0.9949995050988047,0.9126186877397165,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_resolution,500,0.688,0.6693508174396465,0.6914754892349804,0.6597676320748723,0.6431757359500446,0.882,0.8815722636976886,0.44869207190283894,0.12578723100858638,0.9695210041819952,0.6176641622234808,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_occlusion,500,0.922,0.9219619805249153,0.9257162403475715,0.9118994495092446,0.9108359472880411,0.982,0.22862445813489454,0.11707289154110412,0.025029060533517812,0.99522577419834,0.9186701984255347,1.0
full__yolo11n__seed43,yolo11n,full,43,complete,,runs/2026-09-12/full__yolo11n__seed43,4000,4000,4000,231.88509228208568,344.16615235840885,21,3.203496,2.9438204946927726,4.274142312351614,3467.583488,706.740224,364.9997172478793,39.51272384542884,test_rotation,500,0.94,0.9411403828355915,0.9422877943423038,0.9317766979090506,0.93140599420152,0.984,0.19744141121050338,0.0991788654531797,0.020107997331500684,0.9948786166510231,0.9394450230396713,1.0
imbalance__polygarbor__seed42,polygarbor,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor__seed42,2201,1597,1597,10.818888371810317,105.37126928588917,0,0.370849,17.09303498500958,17.564730864251032,739.127296,0.0,363.2,36.0,train,2201,0.915038618809632,0.7248336415031205,0.667062448326617,0.8926710189753244,0.8909517857076621,0.987732848705134,0.36178150059325387,0.19546156162161796,0.19177990140053605,0.998632241712707,0.5596455569420764,1.0
imbalance__polygarbor__seed42,polygarbor,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor__seed42,2201,1597,1597,10.818888371810317,105.37126928588917,0,0.370849,17.09303498500958,17.564730864251032,739.127296,0.0,363.2,36.0,val_clean,500,0.502,0.39649140629547847,0.5029913224496261,0.4857602364269783,0.43225606391565474,0.634,1.5370912686746414,0.727321479234892,0.18578787047629244,0.955878408152876,0.0,1.0
imbalance__polygarbor__seed42,polygarbor,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor__seed42,2201,1597,1597,10.818888371810317,105.37126928588917,0,0.370849,17.09303498500958,17.564730864251032,739.127296,0.0,363.2,36.0,test_clean,500,0.504,0.4082199066385256,0.5109859401466215,0.4840120115767119,0.4318962752554175,0.662,1.5739627640626184,0.7280038044084322,0.1971676153361372,0.9469220049033942,0.0,1.0
imbalance__polygarbor_aug__seed42,polygarbor_aug,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor_aug__seed42,2201,1279,2188,39.68415755406022,101.98024222857512,0,0.508451,16.374472063034773,17.75118240620941,744.820736,0.0,218.9,26.0,train,2201,0.9500227169468424,0.9079196602775066,0.8804158115514649,0.9367648177598054,0.9365722170539549,0.9909132212630622,0.5520935084477542,0.28313535811161405,0.3359038225990131,0.9959449676042798,0.8715072042144874,1.0
imbalance__polygarbor_aug__seed42,polygarbor_aug,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor_aug__seed42,2201,1279,2188,39.68415755406022,101.98024222857512,0,0.508451,16.374472063034773,17.75118240620941,744.820736,0.0,218.9,26.0,val_clean,500,0.628,0.5784487595841024,0.6341701256411332,0.6069854987951694,0.5754839710963925,0.786,1.0158495988365168,0.503871586647917,0.15755810789012253,0.9649556976964135,0.44181467027881555,1.0
imbalance__polygarbor_aug__seed42,polygarbor_aug,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor_aug__seed42,2201,1279,2188,39.68415755406022,101.98024222857512,0,0.508451,16.374472063034773,17.75118240620941,744.820736,0.0,218.9,26.0,test_clean,500,0.602,0.551523423930639,0.6101859875426047,0.5772772111401092,0.544657852707112,0.78,1.045274251526107,0.5141737914748274,0.13603522196795734,0.9573387009725461,0.38493914806851787,1.0
imbalance__polygarbor_p3__seed42,polygarbor_p3,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor_p3__seed42,2201,1226,2800,14.841512400074862,110.56824639999105,0,0.649863,32.419507508166134,34.07905224012211,776.64256,0.0,348.06666666666666,38.666666666666664,train,2201,0.6342571558382554,0.5606354599487067,0.6978790561652796,0.5912233005834493,0.5509077503046027,0.93139482053612,1.0202537378648162,0.5266772596221507,0.22787384994568682,0.9740567553012932,0.5481785414730621,0.9018627896410722
imbalance__polygarbor_p3__seed42,polygarbor_p3,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor_p3__seed42,2201,1226,2800,14.841512400074862,110.56824639999105,0,0.649863,32.419507508166134,34.07905224012211,776.64256,0.0,348.06666666666666,38.666666666666664,val_clean,500,0.622,0.582966036602748,0.646281090411613,0.5905962178523336,0.5708212981633876,0.862,1.184383364010026,0.5979927230486897,0.2440653119695088,0.9530020100815342,0.5124613926816027,0.844
imbalance__polygarbor_p3__seed42,polygarbor_p3,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor_p3__seed42,2201,1226,2800,14.841512400074862,110.56824639999105,0,0.649863,32.419507508166134,34.07905224012211,776.64256,0.0,348.06666666666666,38.666666666666664,test_clean,500,0.596,0.5329397905389219,0.5978062016232182,0.5606390244949255,0.5381991596139162,0.86,1.1914546060200808,0.5923632191383311,0.2092320535726694,0.9518050196659557,0.3930415619383613,0.884
imbalance__polygarbor_p3_aug__seed42,polygarbor_p3_aug,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor_p3_aug__seed42,2201,1235,2800,49.653361639007926,102.77249780387594,0,0.649304,39.089876983780414,45.09880570694804,790.016,0.0,368.25,19.0,train,2201,0.6787823716492504,0.544733326906253,0.6780844832211382,0.6312436355699266,0.6061830576213776,0.906860517946388,1.0685359310647402,0.5467306845293741,0.27106079554670925,0.9670250300696052,0.5515874120908,0.8673330304407088
imbalance__polygarbor_p3_aug__seed42,polygarbor_p3_aug,imbalance,42,complete,,runs/2026-09-12/imbalance__polygarbor_p3_aug__seed42,2201,1235,2800,49.653361639007926,102.77249780387594,0,0.649304,39.089876983780414,45.09880570694804,790.016,0.0,368.25,19.0,val_clean,500,0.638,0.5977420636420187,0.6599083953652891,0.606407523501988,0.5888400746902671,0.842,1.2646108841946075,0.6191778609608086,0.2954829263413998,0.9509910720833776,0.0,0.852
