vectors,method,scenario,seed,images_per_class,fitted_vectors,status,error,fit_seconds,val_macro_f1,macro_f1,multiclass_gmean,balanced_accuracy,accuracy,recall_tumor,recall_stroma,recall_complex,recall_lympho,recall_debris,recall_mucosa,recall_adipose,recall_empty,C,gamma,selection_val_macro_f1
polygarbor,nearest_centroid,few2,43,2,16,complete,,0.0010672339994926006,0.49371241434923246,0.47704521325645766,0.3775313001672827,0.4864100715646944,0.478,0.44776119402985076,0.08620689655172414,0.3088235294117647,0.15873015873015872,0.39705882352941174,0.65,0.8596491228070176,0.9830508474576272,,,
polygarbor,svm_default,few2,43,2,16,complete,,0.0011357519979355857,0.46852940392569004,0.45707636159780196,0.3457715452184218,0.46205662929569546,0.454,0.4925373134328358,0.06896551724137931,0.19117647058823528,0.1746031746031746,0.4264705882352941,0.5,0.8596491228070176,0.9830508474576272,1.0,scale,
polygarbor,svm_tuned,few2,43,2,16,complete,,0.0869791000004625,0.5527443033547224,0.5270550418537558,0.4408768296775271,0.5288260760790229,0.516,0.44776119402985076,0.46551724137931033,0.2647058823529412,0.1111111111111111,0.39705882352941174,0.6666666666666666,0.8947368421052632,0.9830508474576272,0.1,1,0.5527443033547224
polygarbor,pmd_l3,few5,43,5,40,complete,,0.00895511100316071,0.4061344880432775,0.40368778265879807,0.0,0.4654178142015229,0.452,0.014925373134328358,0.1896551724137931,0.0,0.873015873015873,0.4852941176470588,0.5333333333333333,1.0,0.6271186440677966,,,
polygarbor,pmd_l1,few5,43,5,40,complete,,0.005830594000144629,0.3045026717290924,0.34026032915858206,0.0,0.40213477805492254,0.394,0.05970149253731343,0.20689655172413793,0.0,0.6984126984126984,0.6323529411764706,0.36666666666666664,0.9649122807017544,0.288135593220339,,,
polygarbor,nearest_centroid,few5,43,5,40,complete,,0.0010945409994747024,0.5567199837748285,0.5384912503994954,0.4860843499366741,0.5346080511745932,0.526,0.373134328358209,0.3275862068965517,0.5,0.2857142857142857,0.4117647058823529,0.48333333333333334,0.9122807017543859,0.9830508474576272,,,
polygarbor,svm_default,few5,43,5,40,complete,,0.0012574409993248992,0.5982891922204976,0.5933846812282778,0.5430028521138899,0.5917952176277064,0.584,0.47761194029850745,0.5,0.6470588235294118,0.23809523809523808,0.4411764705882353,0.5,0.9473684210526315,0.9830508474576272,1.0,scale,
polygarbor,svm_tuned,few5,43,5,40,complete,,0.10161689800224849,0.684501452797,0.6502026774296442,0.6194609311862203,0.6559449937323778,0.646,0.3582089552238806,0.5,0.5735294117647058,0.47619047619047616,0.5735294117647058,0.8,1.0,0.9661016949152542,10.0,0.1,0.684501452797
polygarbor,pmd_l3,few10,43,10,80,complete,,0.011716324999724748,0.48526113148501404,0.49246147521323214,0.0,0.5370324132965089,0.53,0.0,0.3103448275862069,0.3088235294117647,0.8888888888888888,0.8088235294117647,0.21666666666666667,1.0,0.7627118644067796,,,
polygarbor,pmd_l1,few10,43,10,80,complete,,0.0064673019987822045,0.40278838676791484,0.39135084505639295,0.0,0.4354073113603619,0.434,0.0,0.5172413793103449,0.14705882352941177,0.8571428571428571,0.8382352941176471,0.2,0.24561403508771928,0.6779661016949152,,,
