campaign,method,scenario,seed,path,train_seconds,model_mb,rss_peak_mb,evaluation,macro_f1,multiclass_gmean,balanced_accuracy,accuracy
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,train,0.9685966943131236,0.968151673194523,0.9686823168778415,0.96875
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,val_clean,0.9342104539318616,0.9323113756717601,0.9331490792139423,0.932
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_clean,0.9103160993038801,0.9035879293806349,0.9099395811780402,0.91
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_blur,0.7471779086558941,0.7165971667365871,0.7560059898138913,0.75
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_noise,0.9061522755013042,0.8956670655752296,0.906689988323228,0.908
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_brightness,0.7560507910968691,0.71730097658721,0.7650985729729043,0.766
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_color,0.2671312956859244,0.0,0.32801799824407374,0.344
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_jpeg,0.8375441222385513,0.8096867377969392,0.8366419496259646,0.838
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_resolution,0.6347258633950931,0.49478550774380214,0.6788952892118114,0.67
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_occlusion,0.8875034915930071,0.8811241832760507,0.8865980430702598,0.886
2026-09-12,resnet18,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18__seed43,201.796200879151,45.008671,3859.419136,test_rotation,0.9127879507330501,0.9047059178407857,0.9118404944753677,0.912
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,train,1.0,1.0,1.0,1.0
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,val_clean,0.9683605446182832,0.9681197264746262,0.9684492205095964,0.968
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_clean,0.9702941131933871,0.97067489269681,0.9710584507638438,0.97
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_blur,0.6610689575090567,0.542489222571352,0.6952689804736985,0.686
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_noise,0.9468806756409439,0.9463987111068787,0.9481556799115345,0.946
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_brightness,0.8676731527168928,0.8508161731664304,0.8685200710291971,0.872
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_color,0.7421959578735076,0.7021513028966381,0.7467907974299969,0.746
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_jpeg,0.9305889667956251,0.9282754718651787,0.9302594022334634,0.93
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_resolution,0.6347223499729988,0.5265585878841904,0.6785629690111366,0.67
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_occlusion,0.8335694528088473,0.7682051952126563,0.8564319928360398,0.86
2026-09-12,resnet18_imagenet,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed42,214.52157670690212,45.011688,4267.163648,test_rotation,0.9427013267231301,0.941476196188902,0.9433109529725978,0.942
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,train,0.9919824146104775,0.9920174026214461,0.9920350761835811,0.992
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,val_clean,0.9546232435400298,0.9529309837982453,0.953515782116748,0.954
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_clean,0.9418896473142397,0.9404804176152255,0.942032088182674,0.94
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_blur,0.5610194790046105,0.0,0.6259740737271513,0.612
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_noise,0.9373823210512209,0.9354042691758737,0.9373381577170601,0.936
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_brightness,0.779224153109295,0.7572645387024186,0.7820449500149311,0.778
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_color,0.4576793697951588,0.0,0.48684304581147503,0.494
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_jpeg,0.8970681600711168,0.8864948920074633,0.8949664228360756,0.892
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_resolution,0.5569662726848392,0.0,0.6203386989733727,0.606
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_occlusion,0.8106944216316061,0.7343319282927182,0.8369184616762169,0.84
2026-09-12,resnet18_imagenet,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__resnet18_imagenet__seed43,134.99579018203076,45.011688,4261.388288,test_rotation,0.9196008099601758,0.9184390353587929,0.9211958097046751,0.918
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,train,0.9710617866259634,0.9707875317080444,0.9710410054690735,0.97125
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,val_clean,0.9562974329274927,0.9553269913215529,0.9556463030768217,0.956
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_clean,0.9624340166603458,0.9627325129875509,0.9634238832021609,0.962
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_blur,0.6580791693624217,0.45811379731446533,0.6923055455500826,0.684
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_noise,0.7388881346085286,0.705233941265373,0.7387132946937427,0.74
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_brightness,0.9247573800947326,0.9240392245494933,0.9267982959768408,0.924
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_color,0.9267237033829735,0.9233034043096061,0.9268366832889228,0.926
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_jpeg,0.8900516985615519,0.8843203313188184,0.8926701414171165,0.888
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_resolution,0.6012672217528332,0.4999882332330977,0.6505236523881264,0.64
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_occlusion,0.9305493836820203,0.9291008576976609,0.9320364431686763,0.93
2026-09-12,yolo11n,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed42,307.72932735295035,3.204008,3491.762176,test_rotation,0.9391148073478423,0.9382793833319534,0.9395502727800065,0.938
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,train,0.9581925561569604,0.9575090702621248,0.9582655260092132,0.9585
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,val_clean,0.9586315393302087,0.9573020403844137,0.9575372482744254,0.958
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_clean,0.9395589339521517,0.9380305354708894,0.9403228472723795,0.938
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_blur,0.6436975461793759,0.5614808001321012,0.6688644511357107,0.662
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_noise,0.8192979323162483,0.7989006222040548,0.82284019929811,0.82
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_brightness,0.9130865545359721,0.9101261462691997,0.9145543446857484,0.912
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_color,0.9236831743096778,0.9202646991561119,0.9228222152239104,0.922
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_jpeg,0.9157533482417832,0.9126186877397165,0.9167163704562284,0.914
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_resolution,0.6693508174396465,0.6176641622234808,0.6914754892349804,0.688
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_occlusion,0.9219619805249153,0.9186701984255347,0.9257162403475715,0.922
2026-09-12,yolo11n,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n__seed43,231.88509228208568,3.203496,3467.583488,test_rotation,0.9411403828355915,0.9394450230396713,0.9422877943423038,0.94
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,train,0.8680798969984291,0.8620479710645241,0.8663533305217566,0.86675
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,val_clean,0.8649384722378277,0.8573509629060837,0.8629858309984069,0.862
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_clean,0.8640402292700274,0.8562886455826935,0.8625370611751247,0.86
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_blur,0.852014565610002,0.84472326067429,0.8514420424505307,0.846
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_noise,0.8589705162049452,0.8501167384113018,0.8567019870324732,0.854
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_brightness,0.8242800261675721,0.8113142656696429,0.8219923098493309,0.818
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_color,0.5195653794973575,0.0,0.562925042636715,0.578
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_jpeg,0.8212257937784668,0.8082936386520778,0.8212294901866466,0.818
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_resolution,0.8430886027635203,0.8358681920982951,0.8431922886117847,0.838
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_occlusion,0.8579496435614902,0.8474229466164442,0.8575507910623447,0.856
2026-09-12,yolo11n_random,full,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed42,256.2982464340748,3.203754,3471.294464,test_rotation,0.8683845496350108,0.8611859876970384,0.8666104953180391,0.864
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,train,0.8678241623604832,0.8620753461046795,0.8666088960948789,0.86725
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,val_clean,0.861367868259318,0.856923633682139,0.8616272295786319,0.858
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_clean,0.8595997102255646,0.8500185479327805,0.8584528202325186,0.858
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_blur,0.8486006473352151,0.8371267368657253,0.848811396169146,0.844
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_noise,0.8386372085328915,0.8267918550543463,0.8356497851023201,0.836
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_brightness,0.7948937111184651,0.7713131540681868,0.7910357459071068,0.79
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_color,0.5204294690780429,0.0,0.5583999914942817,0.572
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_jpeg,0.8257513697899073,0.8138490424697077,0.8245816208071779,0.824
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_resolution,0.8309145830038596,0.8154252552208603,0.8303693470214719,0.826
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_occlusion,0.8319869799780368,0.8094060730529165,0.8323789943219864,0.834
2026-09-12,yolo11n_random,full,43,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/full__yolo11n_random__seed43,277.473191862111,3.203882,3470.143488,test_rotation,0.8598991524708404,0.8454860567262097,0.8585555218071654,0.858
2026-09-12,polygarbor,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__polygarbor__seed42,10.818888371810317,0.370849,739.127296,train,0.7248336415031205,0.5596455569420764,0.667062448326617,0.915038618809632
2026-09-12,polygarbor,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__polygarbor__seed42,10.818888371810317,0.370849,739.127296,val_clean,0.39649140629547847,0.0,0.5029913224496261,0.502
2026-09-12,polygarbor,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__polygarbor__seed42,10.818888371810317,0.370849,739.127296,test_clean,0.4082199066385256,0.0,0.5109859401466215,0.504
2026-09-12,polygarbor_aug,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__polygarbor_aug__seed42,39.68415755406022,0.508451,744.820736,train,0.9079196602775066,0.8715072042144874,0.8804158115514649,0.9500227169468424
2026-09-12,polygarbor_aug,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__polygarbor_aug__seed42,39.68415755406022,0.508451,744.820736,val_clean,0.5784487595841024,0.44181467027881555,0.6341701256411332,0.628
2026-09-12,polygarbor_aug,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__polygarbor_aug__seed42,39.68415755406022,0.508451,744.820736,test_clean,0.551523423930639,0.38493914806851787,0.6101859875426047,0.602
2026-09-12,resnet18,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__resnet18__seed42,98.052981877001,45.011183,3305.988096,train,0.7429719781110028,0.6280039436566198,0.7264870187945451,0.9186733303044071
2026-09-12,resnet18,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__resnet18__seed42,98.052981877001,45.011183,3305.988096,val_clean,0.7261830029710895,0.6722216874615841,0.7433386174540084,0.74
2026-09-12,resnet18,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__resnet18__seed42,98.052981877001,45.011183,3305.988096,test_clean,0.7246696712204068,0.6546458931578893,0.7432826097466564,0.746
2026-09-12,resnet18_imagenet,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__resnet18_imagenet__seed42,121.72377539193258,45.011688,3721.85088,train,0.9985859640778004,0.9997492790948824,0.999749498997996,0.9995456610631531
2026-09-12,resnet18_imagenet,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__resnet18_imagenet__seed42,121.72377539193258,45.011688,3721.85088,val_clean,0.8937056348833539,0.8909585642684025,0.8963886866511201,0.892
2026-09-12,resnet18_imagenet,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__resnet18_imagenet__seed42,121.72377539193258,45.011688,3721.85088,test_clean,0.9044112848218548,0.8972995411605721,0.9058211670326048,0.904
2026-09-12,yolo11n,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__yolo11n__seed42,224.07455032982398,3.204648,3193.634816,train,0.9453413692323279,0.9633750101169063,0.9641399841025216,0.9768287142208087
2026-09-12,yolo11n,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__yolo11n__seed42,224.07455032982398,3.204648,3193.634816,val_clean,0.9153806640034026,0.9122497848263345,0.9174178945219955,0.914
2026-09-12,yolo11n,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__yolo11n__seed42,224.07455032982398,3.204648,3193.634816,test_clean,0.9045693027523238,0.8986880866349679,0.908257457640802,0.904
2026-09-12,yolo11n_random,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__yolo11n_random__seed42,252.16672976501286,3.205162,3185.319936,train,0.7254776009021683,0.0,0.7497413980533338,0.9177646524307133
2026-09-12,yolo11n_random,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__yolo11n_random__seed42,252.16672976501286,3.205162,3185.319936,val_clean,0.6977729290427945,0.0,0.7427933081338306,0.726
2026-09-12,yolo11n_random,imbalance,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/imbalance__yolo11n_random__seed42,252.16672976501286,3.205162,3185.319936,test_clean,0.7124298904934119,0.0,0.748434211993255,0.752
2026-09-12,polygarbor,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__polygarbor__seed42,18.686805256060325,0.650646,916.754432,train,0.6963526115308988,0.6939638336020404,0.6996193588414402,0.69725
2026-09-12,polygarbor,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__polygarbor__seed42,18.686805256060325,0.650646,916.754432,train_original_labels,0.852027353476871,0.8473547644356376,0.8527612508259546,0.85375
2026-09-12,polygarbor,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__polygarbor__seed42,18.686805256060325,0.650646,916.754432,val_clean,0.8473338228896172,0.8464391895472169,0.852521255870712,0.85
2026-09-12,polygarbor,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__polygarbor__seed42,18.686805256060325,0.650646,916.754432,test_clean,0.8248085273091407,0.8181888419368457,0.8288555148180274,0.826
2026-09-12,polygarbor_aug,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__polygarbor_aug__seed42,69.43147021601908,0.650462,933.216256,train,0.6661564285023767,0.6602474079969279,0.6701514777218478,0.6675
2026-09-12,polygarbor_aug,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__polygarbor_aug__seed42,69.43147021601908,0.650462,933.216256,train_original_labels,0.8197688912550953,0.811465544709407,0.8202863919950907,0.8215
2026-09-12,polygarbor_aug,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__polygarbor_aug__seed42,69.43147021601908,0.650462,933.216256,val_clean,0.8268982860824104,0.825219828190761,0.8340893267911687,0.828
2026-09-12,polygarbor_aug,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__polygarbor_aug__seed42,69.43147021601908,0.650462,933.216256,test_clean,0.8038183555599498,0.7945507195798763,0.8070787729736962,0.804
2026-09-12,resnet18,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__resnet18__seed42,134.06397580797784,45.011183,3856.723968,train,0.7164410322582981,0.7150611083206471,0.7178893081056652,0.7165
2026-09-12,resnet18,label_noise,42,/home/ralph/projects/ufsc/viscomp/colorectal_histology_classification/comparison/runs/2026-09-12/label_noise__resnet18__seed42,134.06397580797784,45.011183,3856.723968,train_original_labels,0.8811699745306727,0.8787582372001729,0.8817036906593114,0.882
